student_id,student_name,grade,school_name,reading_score,math_score,school_type,school_budget
67903742,Tyler Kennedy,9,Richard High School,60.2,46.7,Charter,889699
40931919,Catherine Daniel,10,Turner High School,94.9,63.5,Public,956438
73050375,Michelle King,11,Dixon High School,79.0,60.5,Charter,870334
61262683,Daniel Cox,12,Dixon High School,79.4,49.0,Charter,870334
113156579,Brandon Foster,9,Green High School,43.5,93.5,Charter,832670
69798641,Sarah Waters,11,Green High School,80.8,55.0,Charter,832670
44947475,Emily Clark,10,Silva High School,77.7,59.1,Public,991918
39179449,Denise Mcpherson,10,Silva High School,57.3,56.1,Public,991918
56969360,Cindy Smith,11,Green High School,84.6,40.6,Charter,832670
35637529,David Friedman,10,Fisher High School,53.1,74.6,Public,817615
86775045,Randall Burton,9,Odonnell High School,42.4,72.0,Public,959474
75155964,William Crosby,9,Green High School,68.5,70.8,Charter,832670
54328592,John Wilson,11,Bowers High School,88.1,53.9,Public,848324
52918030,Michael Murphy,12,Woods High School,77.4,61.6,Public,912243
28924744,Nina Hendrix,12,Richard High School,83.4,72.0,Charter,889699
67533594,Stephen Neal,10,Silva High School,85.3,72.2,Public,991918
128998890,Michelle Perkins,11,Montgomery High School,66.5,65.7,Charter,893368
54351187,Lisa Gonzalez,12,Montgomery High School,73.8,80.0,Charter,893368
113266498,Kevin Rodriguez,9,Dixon High School,79.8,77.5,Charter,870334
114104850,Anthony Castaneda,9,Montgomery High School,74.1,82.6,Charter,893368
128338861,Shelia Walker,12,Bowers High School,60.7,52.9,Public,848324
10086467,Amanda Campbell,9,Odonnell High School,59.9,51.7,Public,959474
111155158,Chris Logan,9,Campbell High School,83.9,70.5,Charter,960726
21474220,Teresa Morgan,9,Chang High School,60.3,54.7,Charter,840132
41960617,Robert Holt,9,Chang High School,74.6,65.7,Charter,840132
18267217,Kelsey Lopez,12,Fisher High School,59.3,80.7,Public,817615
61279702,Anita Hall,11,Wagner High School,79.5,59.9,Public,846745
98015243,Carrie Benjamin,11,Montgomery High School,61.6,65.4,Charter,893368
122186255,Karl Friedman,9,Fisher High School,73.3,78.3,Public,817615
98112120,Ronald Barton,12,Richard High School,85.4,50.0,Charter,889699
61165900,Jason Wolfe,10,Silva High School,72.5,40.0,Public,991918
117065815,David Schmidt,10,Dixon High School,73.8,39.2,Charter,870334
28717799,Sheila Christensen,9,Dixon High School,67.4,60.4,Charter,870334
22148610,Edward Baird,11,Bowers High School,93.9,73.3,Public,848324
80086206,Ryan Mccoy,11,Green High School,82.0,37.0,Charter,832670
66859305,Joel Reed,9,Montgomery High School,75.2,56.4,Charter,893368
113873221,Tonya Harris,9,Silva High School,56.1,65.3,Public,991918
45140679,Christopher Osborne,9,Fisher High School,89.4,96.0,Public,817615
52846762,Maria Franklin,9,Dixon High School,66.1,76.8,Charter,870334
55134086,Alexander Garcia,9,Odonnell High School,82.1,67.3,Public,959474
34462737,James Kelly,10,Montgomery High School,82.4,43.5,Charter,893368
36925586,Courtney Pearson,12,Silva High School,62.8,54.3,Public,991918
54904615,Kevin Ellison,12,Dixon High School,96.7,62.4,Charter,870334
83324334,Joseph Torres,10,Campbell High School,85.1,49.8,Charter,960726
75830072,Teresa Yoder,10,Campbell High School,94.8,62.3,Charter,960726
27041220,Cameron Rodriguez,9,Dixon High School,55.6,78.9,Charter,870334
104086784,Christopher Thomas,9,Dixon High School,97.8,59.0,Charter,870334
30128622,Diana Sanford,10,Woods High School,45.0,60.6,Public,912243
36817461,Robin Ward,10,Silva High School,92.9,58.3,Public,991918
100569946,William Watson,11,Wagner High School,70.9,52.2,Public,846745
24388986,Steven Roberson,9,Green High School,73.3,88.9,Charter,832670
17110666,Daniel Wood,10,Wagner High School,65.9,59.8,Public,846745
125431897,Janet Ross,12,Montgomery High School,72.6,44.9,Charter,893368
19827203,Carolyn Wells,11,Dixon High School,87.0,76.5,Charter,870334
17873107,Mark Chandler,12,Richard High School,91.5,42.8,Charter,889699
119143353,Jennifer Koch,9,Silva High School,67.0,51.8,Public,991918
120741113,Kathy Castillo,11,Campbell High School,64.4,60.7,Charter,960726
81939556,Angelica Clarke,10,Fisher High School,88.6,75.6,Public,817615
56073777,Mary Daniel,10,Green High School,83.5,72.4,Charter,832670
113920255,Harry Copeland,9,Turner High School,74.8,77.7,Public,956438
55956633,Jose Roberts,12,Woods High School,73.4,65.4,Public,912243
48363796,Ryan Tran,10,Turner High School,86.1,72.5,Public,956438
111263817,Michael Simpson,10,Woods High School,85.1,51.9,Public,912243
111331707,Derek Stewart,12,Woods High School,79.3,91.6,Public,912243
33180913,Jacob Barnes,11,Bowers High School,79.7,41.2,Public,848324
115048067,Carrie Sanders,12,Wagner High School,81.1,71.4,Public,846745
71841735,Diane Wells,10,Wagner High School,66.4,64.7,Public,846745
122291496,Jesse Molina,12,Montgomery High School,63.0,70.8,Charter,893368
43778014,Christopher Smith,11,Odonnell High School,66.6,56.5,Public,959474
119928947,Tiffany Smith,12,Montgomery High School,65.6,38.4,Charter,893368
69530469,Andrew Coleman,9,Dixon High School,73.7,81.1,Charter,870334
99332433,Maria White,12,Richard High School,88.9,57.1,Charter,889699
58993431,Sara Clark,10,Campbell High School,81.5,83.7,Charter,960726
90157251,Emily Kelly,9,Montgomery High School,54.3,54.8,Charter,893368
109144676,Katie Garcia,9,Silva High School,77.6,68.2,Public,991918
32657010,Christopher Shannon,9,Campos High School,64.0,59.1,Public,957299
118164948,Michael Stevenson,11,Wagner High School,72.6,82.0,Public,846745
99840844,Eric Hall,10,Fisher High School,87.0,45.5,Public,817615
13325808,Robert Hampton,11,Green High School,91.4,50.3,Charter,832670
80347958,Emma Perez,11,Bowers High School,73.6,52.2,Public,848324
102566963,Tricia Wilson,11,Green High School,99.7,74.9,Charter,832670
33256106,Rebecca Duke,9,Sullivan High School,49.7,55.6,Public,961125
58954836,Victor Collins,12,Woods High School,78.0,52.8,Public,912243
31137971,Joseph Contreras,9,Wagner High School,97.6,41.8,Public,846745
38069107,Miguel Bowman,9,Woods High School,33.2,79.4,Public,912243
13914921,Frank Horton,10,Campos High School,66.1,59.0,Public,957299
28968687,Tony Webb,10,Dixon High School,40.4,98.3,Charter,870334
83483408,Ryan Adams,10,Silva High School,84.2,40.2,Public,991918
18847349,Miguel Bennett,10,Montgomery High School,54.0,42.2,Charter,893368
38440632,Daniel Williams,11,Montgomery High School,85.3,73.2,Charter,893368
97923077,James Prince,12,Odonnell High School,76.0,83.7,Public,959474
76960682,Christine Dawson,10,Turner High School,58.5,74.6,Public,956438
46087281,Taylor Howard,10,Richard High School,51.8,78.8,Charter,889699
116377232,Kyle Wilson,10,Turner High School,72.4,53.8,Public,956438
75729141,Deborah Rodriguez,10,Green High School,88.5,73.0,Charter,832670
49506730,Terry Williams,10,Richard High School,82.6,53.6,Charter,889699
72819287,Thomas Brown,11,Green High School,75.3,80.0,Charter,832670
27422467,Jesus Dennis,12,Campos High School,79.3,64.1,Public,957299
97678979,Nicholas Daniels,11,Montgomery High School,67.2,85.8,Charter,893368
46795670,Jeremy Brown,10,Wagner High School,65.7,67.6,Public,846745
92513327,Megan Lane,10,Wagner High School,73.9,78.4,Public,846745
83150197,Brian Taylor,9,Campos High School,52.6,62.2,Public,957299
70824863,Amber Berry,10,Dixon High School,74.3,76.7,Charter,870334
102206838,Nicole Warner,12,Wagner High School,54.2,50.5,Public,846745
116873804,Troy Douglas,10,Silva High School,71.3,63.7,Public,991918
122800489,Tom Buchanan,9,Green High School,77.8,98.3,Charter,832670
50449815,Natasha Garcia,9,Silva High School,77.0,69.9,Public,991918
94195536,Adam Torres,12,Montgomery High School,65.6,79.1,Charter,893368
61378179,Dawn Richardson,10,Sullivan High School,77.5,67.0,Public,961125
117995341,Howard Wright,12,Woods High School,74.0,71.0,Public,912243
92868713,William Castro,11,Sullivan High School,73.3,56.8,Public,961125
49828159,Brent Morrow,11,Bowers High School,90.1,60.1,Public,848324
122844856,Michael Watson,10,Dixon High School,59.3,53.9,Charter,870334
44686105,Dawn Hooper,9,Campos High School,78.3,64.4,Public,957299
54520963,Heather Williams,9,Turner High School,73.7,60.9,Public,956438
37846392,Toni Lee,9,Wagner High School,61.8,61.9,Public,846745
104927623,Benjamin Barton,12,Wagner High School,58.2,60.7,Public,846745
12005284,Michelle Lloyd,10,Dixon High School,72.5,60.2,Charter,870334
90356489,Tonya Winters,11,Campbell High School,66.7,43.7,Charter,960726
63348482,Randy Moss,9,Green High School,84.1,45.3,Charter,832670
79393777,Catherine Bailey,9,Dixon High School,59.6,74.8,Charter,870334
105672964,Courtney Hurst,9,Sullivan High School,57.2,58.7,Public,961125
15976514,Joseph Wilson,9,Bowers High School,95.3,35.2,Public,848324
91803753,John Fisher,9,Montgomery High School,53.8,75.8,Charter,893368
129256492,Ann Flores,9,Woods High School,31.7,80.2,Public,912243
100791206,Natalie Knapp,11,Montgomery High School,80.1,78.5,Charter,893368
84859947,Andrew Perkins,10,Silva High School,45.6,31.5,Public,991918
68329723,Kayla Carey,11,Bowers High School,74.4,67.3,Public,848324
43247545,Mark Campos,9,Montgomery High School,84.6,85.6,Charter,893368
124065727,Nicholas Davies,9,Sullivan High School,63.5,52.1,Public,961125
67008663,Sharon Ramos,11,Silva High School,68.0,85.0,Public,991918
67680586,Brendan Baker,9,Green High School,58.3,73.0,Charter,832670
54726068,Robin Schmidt,10,Wagner High School,90.3,76.5,Public,846745
123367662,Larry Lawson,9,Turner High School,71.8,87.7,Public,956438
86815950,Kirk Mueller,11,Woods High School,86.0,57.6,Public,912243
73830508,Joe Young,11,Fisher High School,71.1,67.0,Public,817615
85380596,Tonya Russo,10,Campos High School,76.3,46.4,Public,957299
12925416,Sarah Gonzalez,12,Woods High School,69.4,63.2,Public,912243
102926202,Robert Jones,10,Wagner High School,65.0,69.0,Public,846745
69509759,Susan Patterson,9,Campos High School,59.7,58.3,Public,957299
69897801,Mark Hurst,12,Dixon High School,88.8,35.7,Charter,870334
50435599,Mark Rowland,11,Green High School,91.1,74.4,Charter,832670
110736413,Isaac Morales,9,Woods High School,53.6,92.6,Public,912243
74027022,Kristin Newton,11,Wagner High School,98.2,67.8,Public,846745
118813435,Alexander Collins,12,Campbell High School,73.9,41.7,Charter,960726
20914286,Jenna Schneider,9,Sullivan High School,41.0,36.3,Public,961125
122247657,Julia Perez,9,Fisher High School,70.2,87.0,Public,817615
41367443,Christie Miller,11,Odonnell High School,37.5,71.6,Public,959474
81771390,Crystal Scott,12,Bowers High School,96.2,65.4,Public,848324
24950660,John Hanson,12,Wagner High School,64.8,60.4,Public,846745
89580075,Sean Shelton,10,Montgomery High School,78.1,56.1,Charter,893368
67040210,Jessica Wolf,11,Silva High School,64.9,35.8,Public,991918
76989184,Lindsey Wheeler,9,Green High School,79.8,61.6,Charter,832670
101170020,Kathy Bowman,9,Wagner High School,97.2,66.5,Public,846745
67479593,Peter Vargas,9,Richard High School,74.3,57.4,Charter,889699
100862232,John Bush,9,Fisher High School,85.9,76.1,Public,817615
93779856,Jason Charles,9,Silva High School,63.2,81.9,Public,991918
115215146,Shane Willis,11,Wagner High School,85.6,81.1,Public,846745
55930824,Kelly Mccullough,10,Campos High School,74.6,35.4,Public,957299
119685015,Edward Mendez,9,Campbell High School,64.4,73.4,Charter,960726
98544691,Dennis Vasquez,9,Sullivan High School,39.6,95.6,Public,961125
63921919,Timothy Garcia,10,Green High School,82.2,65.0,Charter,832670
116162861,Timothy Hernandez,9,Woods High School,53.9,84.8,Public,912243
110443599,Allison Garcia,12,Odonnell High School,67.4,53.6,Public,959474
103705626,James Perkins,10,Silva High School,94.1,45.0,Public,991918
109685070,Anna Roach,10,Dixon High School,60.3,51.3,Charter,870334
63150311,Elizabeth Pearson,9,Silva High School,83.5,68.1,Public,991918
45664168,Rachel Huang,12,Dixon High School,86.2,41.3,Charter,870334
59317540,Samantha Peters,12,Wagner High School,96.7,60.8,Public,846745
110077871,Brian Hicks,9,Wagner High School,81.5,93.8,Public,846745
108461282,Mike Gilmore,12,Woods High School,82.2,43.2,Public,912243
114141350,Julia Reed,11,Campbell High School,75.6,31.4,Charter,960726
55411534,Christopher Mckinney,9,Green High School,91.4,60.6,Charter,832670
19954040,Frances Jensen,12,Campos High School,80.6,72.5,Public,957299
43450332,Joseph Ryan,11,Green High School,91.5,59.7,Charter,832670
30675214,Tanya Lester,9,Wagner High School,94.5,87.7,Public,846745
13762791,Kristen Ford,9,Wagner High School,62.4,55.2,Public,846745
29867787,Jessica Hernandez,10,Green High School,55.8,73.5,Charter,832670
22491639,Steve Cox,12,Green High School,52.4,63.2,Charter,832670
92351301,Tina Baker,9,Sullivan High School,76.8,54.2,Public,961125
53842736,Bradley Flores,10,Green High School,75.0,58.2,Charter,832670
39803715,Martha Goodwin,9,Green High School,68.9,87.6,Charter,832670
45553253,Peter Smith,11,Montgomery High School,87.2,68.9,Charter,893368
55952873,Brenda Rivers,12,Wagner High School,56.6,64.7,Public,846745
49433104,Mary Watson,11,Sullivan High School,58.0,73.7,Public,961125
12668883,Dale Golden,12,Wagner High School,85.9,53.6,Public,846745
122360385,Christina Byrd,9,Sullivan High School,60.5,47.9,Public,961125
37777092,Joyce Levine,12,Odonnell High School,69.0,70.0,Public,959474
101826879,Jordan Moreno,12,Bowers High School,74.1,54.1,Public,848324
85348583,Briana Garcia,9,Green High School,58.7,86.0,Charter,832670
91806983,Joseph Brown,9,Wagner High School,47.6,54.6,Public,846745
129417642,Virginia Beltran,10,Dixon High School,79.2,58.8,Charter,870334
74294651,Mackenzie Barr,10,Campos High School,54.3,51.2,Public,957299
65860638,Derrick Barnes,11,Bowers High School,80.6,43.9,Public,848324
48129862,Jon Richardson,9,Green High School,65.1,99.2,Charter,832670
70848221,Zachary Conway,10,Wagner High School,77.0,94.5,Public,846745
94450336,Lynn Peters,11,Dixon High School,93.6,88.8,Charter,870334
57604653,Tina Lucas,10,Montgomery High School,56.5,39.4,Charter,893368
81936575,Lisa West,10,Dixon High School,45.1,61.6,Charter,870334
35808002,Laura Herman,9,Sullivan High School,62.2,63.7,Public,961125
51288295,Matthew Malone,9,Sullivan High School,49.8,41.0,Public,961125
76375044,Cindy Rivas,9,Silva High School,83.9,68.6,Public,991918
97388502,Christopher Villarreal,12,Fisher High School,36.9,81.6,Public,817615
129735696,Nancy Chavez,9,Turner High School,87.0,66.7,Public,956438
24762735,Andrew Gibbs,9,Montgomery High School,49.3,79.6,Charter,893368
48337337,Tiffany Duke,9,Wagner High School,80.8,56.5,Public,846745
78064625,Shannon Chapman,10,Silva High School,87.7,50.4,Public,991918
43183670,Shaun Cummings,9,Richard High School,79.2,89.0,Charter,889699
129697831,Heather Griffith,12,Montgomery High School,56.0,58.8,Charter,893368
48687061,Terry Reyes,11,Odonnell High School,52.8,41.8,Public,959474
105656304,Kyle Alvarez,10,Montgomery High School,61.4,76.7,Charter,893368
53289409,Walter Mcfarland,12,Dixon High School,76.8,50.8,Charter,870334
86608167,Calvin Bond,11,Bowers High School,89.8,44.2,Public,848324
40168711,James Alexander,11,Campbell High School,85.9,58.9,Charter,960726
53256241,Patricia Fitzgerald,9,Green High School,62.7,53.9,Charter,832670
52376711,Haley Wagner,10,Silva High School,86.2,56.2,Public,991918
25482205,Richard Ford,12,Wagner High School,72.7,55.5,Public,846745
53154660,Kristin Stone,10,Montgomery High School,53.5,57.9,Charter,893368
91685379,Robin Perry,9,Dixon High School,73.1,71.2,Charter,870334
12124631,Kristen Marquez,10,Richard High School,42.2,91.5,Charter,889699
11508368,Jason Waters,11,Silva High School,58.2,81.1,Public,991918
74744826,Terry Carlson,10,Fisher High School,91.6,67.9,Public,817615
122072880,Teresa Miller,10,Silva High School,70.8,68.7,Public,991918
78617768,Mary Sexton,9,Green High School,61.7,67.9,Charter,832670
15481300,Justin White,11,Woods High School,68.1,75.7,Public,912243
72977077,Laura Swanson,12,Bowers High School,84.9,46.4,Public,848324
39868420,John Bean,10,Silva High School,67.9,47.6,Public,991918
66340979,Diane White,9,Turner High School,95.6,63.2,Public,956438
30891674,Jonathan Vasquez,9,Turner High School,85.5,31.1,Public,956438
64261759,Ashley Craig,10,Richard High School,73.0,66.6,Charter,889699
26844949,Candace Torres,9,Montgomery High School,73.8,80.2,Charter,893368
87762620,Anthony Morgan,10,Wagner High School,46.0,53.2,Public,846745
125616052,Erik Thompson,10,Silva High School,83.0,47.5,Public,991918
25689325,Katherine Mathews,12,Dixon High School,98.2,43.9,Charter,870334
70471245,Nicolas Smith,12,Dixon High School,87.6,47.6,Charter,870334
96934504,Jeffery Anderson,9,Bowers High School,76.8,14.6,Public,848324
37990277,Adam Wolfe,12,Fisher High School,56.4,77.0,Public,817615
93562474,Joshua Rogers,12,Bowers High School,69.0,55.3,Public,848324
112323578,Angel Welch,10,Montgomery High School,59.3,36.2,Charter,893368
21160084,Lorraine Sparks,10,Montgomery High School,58.6,65.2,Charter,893368
63771693,Christopher Baker,11,Bowers High School,85.3,66.1,Public,848324
20826714,Rebecca Harris,9,Sullivan High School,93.2,56.8,Public,961125
80600831,Dawn Kirby,10,Green High School,79.3,63.7,Charter,832670
60409476,James Farrell,10,Dixon High School,70.4,71.5,Charter,870334
21302363,Amanda Holmes,12,Sullivan High School,89.3,37.8,Public,961125
125354181,Christopher Page,9,Campos High School,55.6,73.2,Public,957299
62809388,Luis Smith,11,Fisher High School,80.9,65.4,Public,817615
50234554,John Thompson,11,Wagner High School,74.4,70.1,Public,846745
27761296,Jenna Howell,12,Woods High School,68.8,72.6,Public,912243
123608091,Amber Kelley,10,Wagner High School,74.3,80.5,Public,846745
